0,1,2,3,4,5,6,7,8,9,10,11,12,13,next_over_score
47.0,6.0,6.0,5.0,10.17,0.0,0.0,11.0,0.0,0.0,0.0,2.0,50.0,11.0,14.0
47.0,7.0,11.0,3.0,10.71,0.0,0.0,0.0,14.0,0.0,0.0,2.0,61.0,14.0,3.0
47.0,8.0,2.0,1.0,9.75,0.0,0.0,0.0,0.0,3.0,0.0,2.0,75.0,3.0,12.0
47.0,9.0,2.0,10.0,10.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,78.0,12.0,15.0
47.0,10.0,11.0,4.0,10.5,0.0,0.0,0.0,0.0,15.0,0.0,2.0,90.0,15.0,5.0
47.0,11.0,3.0,2.0,10.0,0.0,0.0,0.0,5.0,0.0,1.0,3.0,105.0,5.0,11.0
47.0,12.0,10.0,1.0,10.08,0.0,11.0,0.0,0.0,0.0,0.0,3.0,110.0,11.0,10.0
47.0,13.0,5.0,5.0,10.08,0.0,0.0,0.0,10.0,0.0,0.0,3.0,121.0,10.0,11.0
47.0,14.0,6.0,5.0,10.14,0.0,11.0,0.0,0.0,0.0,0.0,3.0,131.0,11.0,11.0
47.0,15.0,0.0,11.0,10.2,0.0,0.0,0.0,11.0,0.0,0.0,3.0,142.0,11.0,6.0
47.0,16.0,4.0,2.0,9.94,0.0,6.0,0.0,0.0,0.0,0.0,3.0,153.0,6.0,12.0
47.0,17.0,5.0,7.0,10.06,0.0,0.0,0.0,0.0,12.0,0.0,3.0,159.0,12.0,8.0
47.0,18.0,8.0,0.0,9.94,8.0,0.0,0.0,0.0,0.0,0.0,3.0,171.0,8.0,14.0
47.0,19.0,7.0,7.0,10.16,14.0,0.0,0.0,0.0,0.0,0.0,3.0,179.0,14.0,18.0
47.0,20.0,11.0,7.0,10.55,18.0,0.0,0.0,0.0,0.0,0.0,3.0,193.0,18.0,11.766766766766766
48.0,1.0,4.0,4.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,23.0
48.0,2.0,12.0,11.0,15.5,0.0,0.0,23.0,0.0,0.0,0.0,0.0,8.0,23.0,12.0
48.0,3.0,2.0,10.0,14.33,0.0,0.0,0.0,0.0,12.0,0.0,0.0,31.0,12.0,21.0
48.0,4.0,9.0,12.0,16.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,43.0,21.0,11.0
48.0,5.0,0.0,11.0,15.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,64.0,11.0,15.0
48.0,6.0,10.0,5.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,75.0,15.0,2.0
48.0,7.0,0.0,2.0,13.14,0.0,0.0,2.0,0.0,0.0,0.0,0.0,90.0,2.0,19.0
48.0,8.0,8.0,11.0,13.88,0.0,0.0,0.0,19.0,0.0,0.0,0.0,92.0,19.0,17.0
48.0,9.0,12.0,5.0,14.22,17.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,17.0,22.0
48.0,10.0,10.0,12.0,15.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,128.0,22.0,14.0
48.0,11.0,12.0,2.0,14.91,0.0,0.0,0.0,0.0,14.0,0.0,0.0,150.0,14.0,20.0
48.0,12.0,10.0,10.0,15.33,0.0,0.0,0.0,20.0,0.0,1.0,1.0,164.0,20.0,20.0
48.0,13.0,8.0,12.0,15.69,0.0,20.0,0.0,0.0,0.0,0.0,1.0,184.0,20.0,15.0
48.0,14.0,3.0,12.0,15.64,0.0,0.0,0.0,15.0,0.0,0.0,1.0,204.0,15.0,13.0
48.0,15.0,4.0,9.0,15.47,0.0,13.0,0.0,0.0,0.0,0.0,1.0,219.0,13.0,13.0
48.0,16.0,11.0,2.0,15.31,13.0,0.0,0.0,0.0,0.0,1.0,2.0,232.0,13.0,9.0
48.0,17.0,7.0,2.0,14.94,0.0,0.0,0.0,0.0,9.0,1.0,3.0,245.0,9.0,10.0
48.0,18.0,1.0,9.0,14.67,10.0,0.0,0.0,0.0,0.0,0.0,3.0,254.0,10.0,20.0
48.0,19.0,11.0,9.0,14.95,0.0,0.0,0.0,20.0,0.0,0.0,3.0,264.0,20.0,8.0
48.0,20.0,2.0,6.0,14.6,8.0,0.0,0.0,0.0,0.0,0.0,3.0,284.0,8.0,11.766766766766766
49.0,1.0,6.0,12.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,19.0
49.0,2.0,8.0,11.0,18.5,0.0,0.0,19.0,0.0,0.0,0.0,0.0,18.0,19.0,13.0
49.0,3.0,6.0,7.0,16.67,0.0,0.0,0.0,13.0,0.0,0.0,0.0,37.0,13.0,14.0
49.0,4.0,4.0,10.0,16.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,50.0,14.0,8.0
49.0,5.0,1.0,7.0,14.4,0.0,8.0,0.0,0.0,0.0,0.0,0.0,64.0,8.0,1.0
49.0,6.0,1.0,0.0,12.17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,1.0,15.0
49.0,7.0,10.0,5.0,12.57,15.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,15.0,23.0
49.0,8.0,12.0,11.0,13.88,0.0,23.0,0.0,0.0,0.0,0.0,0.0,88.0,23.0,11.0
49.0,9.0,5.0,6.0,13.56,0.0,0.0,11.0,0.0,0.0,0.0,0.0,111.0,11.0,14.0
49.0,10.0,8.0,6.0,13.6,0.0,0.0,0.0,0.0,14.0,1.0,1.0,122.0,14.0,4.0
49.0,11.0,3.0,1.0,12.73,4.0,0.0,0.0,0.0,0.0,0.0,1.0,136.0,4.0,11.0
49.0,12.0,2.0,9.0,12.58,0.0,0.0,11.0,0.0,0.0,0.0,1.0,140.0,11.0,8.0
49.0,13.0,6.0,2.0,12.23,0.0,8.0,0.0,0.0,0.0,0.0,1.0,151.0,8.0,5.0
49.0,14.0,4.0,1.0,11.71,0.0,0.0,0.0,0.0,5.0,1.0,2.0,159.0,5.0,8.0
49.0,15.0,0.0,8.0,11.47,0.0,0.0,0.0,8.0,0.0,0.0,2.0,164.0,8.0,19.0
49.0,16.0,7.0,12.0,11.94,0.0,0.0,0.0,0.0,19.0,0.0,2.0,172.0,19.0,12.0
49.0,17.0,12.0,0.0,11.94,12.0,0.0,0.0,0.0,0.0,0.0,2.0,191.0,12.0,6.0
49.0,18.0,6.0,0.0,11.61,0.0,0.0,0.0,6.0,0.0,1.0,3.0,203.0,6.0,13.0
49.0,19.0,2.0,11.0,11.68,0.0,13.0,0.0,0.0,0.0,0.0,3.0,209.0,13.0,20.0
49.0,20.0,9.0,11.0,12.1,0.0,0.0,0.0,20.0,0.0,0.0,3.0,222.0,20.0,11.766766766766766
50.0,1.0,2.0,10.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,12.0,11.0
50.0,2.0,11.0,0.0,11.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,15.0
50.0,3.0,10.0,5.0,12.67,0.0,0.0,15.0,0.0,0.0,0.0,0.0,23.0,15.0,4.0
50.0,4.0,3.0,1.0,10.5,0.0,0.0,0.0,4.0,0.0,0.0,0.0,38.0,4.0,7.0
50.0,5.0,4.0,3.0,9.8,0.0,0.0,0.0,0.0,7.0,0.0,0.0,42.0,7.0,21.0
50.0,6.0,12.0,9.0,11.67,21.0,0.0,0.0,0.0,0.0,1.0,1.0,49.0,21.0,15.0
50.0,7.0,5.0,10.0,12.14,0.0,0.0,0.0,15.0,0.0,1.0,2.0,70.0,15.0,7.0
50.0,8.0,3.0,4.0,11.5,0.0,0.0,0.0,0.0,7.0,0.0,2.0,85.0,7.0,10.0
50.0,9.0,9.0,1.0,11.33,0.0,10.0,0.0,0.0,0.0,0.0,2.0,92.0,10.0,6.0
50.0,10.0,6.0,0.0,10.8,0.0,0.0,0.0,0.0,6.0,1.0,3.0,102.0,6.0,17.0
50.0,11.0,5.0,12.0,11.36,0.0,0.0,0.0,17.0,0.0,0.0,3.0,108.0,17.0,11.0
50.0,12.0,10.0,1.0,11.33,0.0,11.0,0.0,0.0,0.0,1.0,4.0,125.0,11.0,10.0
50.0,13.0,2.0,8.0,11.23,0.0,0.0,0.0,10.0,0.0,0.0,4.0,136.0,10.0,14.0
50.0,14.0,4.0,10.0,11.43,14.0,0.0,0.0,0.0,0.0,0.0,4.0,146.0,14.0,20.0
50.0,15.0,10.0,10.0,12.0,0.0,20.0,0.0,0.0,0.0,0.0,4.0,160.0,20.0,10.0
50.0,16.0,9.0,1.0,11.88,0.0,0.0,10.0,0.0,0.0,0.0,4.0,180.0,10.0,9.0
50.0,17.0,3.0,6.0,11.71,9.0,0.0,0.0,0.0,0.0,1.0,5.0,190.0,9.0,14.0
50.0,18.0,4.0,10.0,11.83,0.0,0.0,14.0,0.0,0.0,0.0,5.0,199.0,14.0,6.0
50.0,19.0,1.0,5.0,11.53,0.0,6.0,0.0,0.0,0.0,0.0,5.0,213.0,6.0,6.0
50.0,20.0,6.0,0.0,11.25,0.0,0.0,6.0,0.0,0.0,0.0,5.0,219.0,6.0,11.766766766766766
51.0,1.0,10.0,10.0,20.0,0.0,0.0,0.0,0.0,20.0,1.0,1.0,0.0,20.0,8.0
51.0,2.0,8.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,8.0,7.0
51.0,3.0,3.0,4.0,11.67,0.0,0.0,0.0,0.0,7.0,0.0,1.0,28.0,7.0,16.0
51.0,4.0,6.0,10.0,12.75,16.0,0.0,0.0,0.0,0.0,1.0,2.0,35.0,16.0,11.0
51.0,5.0,2.0,9.0,12.4,0.0,11.0,0.0,0.0,0.0,0.0,2.0,51.0,11.0,12.0
51.0,6.0,7.0,5.0,12.33,12.0,0.0,0.0,0.0,0.0,0.0,2.0,62.0,12.0,3.0
51.0,7.0,0.0,3.0,11.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,74.0,3.0,14.0
51.0,8.0,5.0,9.0,11.38,0.0,0.0,0.0,0.0,14.0,0.0,2.0,77.0,14.0,11.0
51.0,9.0,0.0,11.0,11.33,11.0,0.0,0.0,0.0,0.0,1.0,3.0,91.0,11.0,14.0
51.0,10.0,9.0,5.0,11.6,0.0,0.0,0.0,14.0,0.0,0.0,3.0,102.0,14.0,18.0
51.0,11.0,9.0,9.0,12.18,0.0,0.0,0.0,0.0,18.0,0.0,3.0,116.0,18.0,14.0
51.0,12.0,9.0,5.0,12.33,0.0,14.0,0.0,0.0,0.0,0.0,3.0,134.0,14.0,7.0
51.0,13.0,5.0,2.0,11.92,0.0,0.0,7.0,0.0,0.0,0.0,3.0,148.0,7.0,13.0
51.0,14.0,1.0,12.0,12.0,0.0,13.0,0.0,0.0,0.0,0.0,3.0,155.0,13.0,8.0
51.0,15.0,1.0,7.0,11.73,0.0,0.0,0.0,8.0,0.0,1.0,4.0,168.0,8.0,11.0
51.0,16.0,0.0,11.0,11.69,0.0,11.0,0.0,0.0,0.0,0.0,4.0,176.0,11.0,20.0
51.0,17.0,9.0,11.0,12.18,0.0,0.0,0.0,20.0,0.0,0.0,4.0,187.0,20.0,12.0
51.0,18.0,11.0,1.0,12.17,0.0,0.0,12.0,0.0,0.0,0.0,4.0,207.0,12.0,1.0
51.0,19.0,0.0,1.0,11.58,0.0,0.0,1.0,0.0,0.0,1.0,5.0,219.0,1.0,10.0
51.0,20.0,7.0,3.0,11.5,0.0,0.0,10.0,0.0,0.0,0.0,5.0,220.0,10.0,11.766766766766766
52.0,1.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0
52.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0
52.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,3.0,16.0
52.0,4.0,5.0,11.0,6.25,16.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,18.0
52.0,5.0,12.0,6.0,8.6,0.0,0.0,18.0,0.0,0.0,0.0,0.0,25.0,18.0,15.0
52.0,6.0,11.0,4.0,9.67,0.0,15.0,0.0,0.0,0.0,0.0,0.0,43.0,15.0,3.0
52.0,7.0,0.0,3.0,8.71,0.0,0.0,0.0,0.0,3.0,0.0,0.0,58.0,3.0,14.0
52.0,8.0,10.0,4.0,9.38,14.0,0.0,0.0,0.0,0.0,1.0,1.0,61.0,14.0,20.0
52.0,9.0,9.0,11.0,10.56,0.0,0.0,20.0,0.0,0.0,1.0,2.0,75.0,20.0,16.0
52.0,10.0,9.0,7.0,11.1,0.0,0.0,0.0,16.0,0.0,1.0,3.0,95.0,16.0,12.0
52.0,11.0,5.0,7.0,11.18,0.0,0.0,12.0,0.0,0.0,0.0,3.0,111.0,12.0,12.0
52.0,12.0,0.0,12.0,11.25,0.0,0.0,0.0,12.0,0.0,0.0,3.0,123.0,12.0,17.0
52.0,13.0,9.0,8.0,11.69,0.0,17.0,0.0,0.0,0.0,0.0,3.0,135.0,17.0,10.0
52.0,14.0,8.0,2.0,11.57,0.0,0.0,0.0,10.0,0.0,0.0,3.0,152.0,10.0,9.0
52.0,15.0,7.0,2.0,11.4,0.0,0.0,0.0,0.0,9.0,0.0,3.0,162.0,9.0,14.0
52.0,16.0,4.0,10.0,11.56,0.0,14.0,0.0,0.0,0.0,0.0,3.0,171.0,14.0,4.0
52.0,17.0,4.0,0.0,11.12,4.0,0.0,0.0,0.0,0.0,0.0,3.0,185.0,4.0,8.0
52.0,18.0,5.0,3.0,10.94,0.0,8.0,0.0,0.0,0.0,1.0,4.0,189.0,8.0,20.0
52.0,19.0,11.0,9.0,11.42,0.0,0.0,0.0,0.0,20.0,1.0,5.0,197.0,20.0,5.0
52.0,20.0,3.0,2.0,11.1,0.0,0.0,0.0,0.0,5.0,1.0,6.0,217.0,5.0,11.766766766766766
53.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,3.0,12.0
53.0,2.0,4.0,8.0,7.5,0.0,12.0,0.0,0.0,0.0,0.0,1.0,3.0,12.0,21.0
53.0,3.0,12.0,9.0,12.0,0.0,0.0,0.0,21.0,0.0,1.0,2.0,15.0,21.0,19.0
53.0,4.0,9.0,10.0,13.75,0.0,0.0,19.0,0.0,0.0,1.0,3.0,36.0,19.0,12.0
53.0,5.0,11.0,1.0,13.4,0.0,12.0,0.0,0.0,0.0,0.0,3.0,55.0,12.0,17.0
53.0,6.0,5.0,12.0,14.0,0.0,0.0,17.0,0.0,0.0,1.0,4.0,67.0,17.0,3.0
53.0,7.0,2.0,1.0,12.43,0.0,0.0,0.0,3.0,0.0,1.0,5.0,84.0,3.0,9.0
53.0,8.0,5.0,4.0,12.0,0.0,9.0,0.0,0.0,0.0,0.0,5.0,87.0,9.0,8.0
53.0,9.0,7.0,1.0,11.56,0.0,0.0,0.0,0.0,8.0,0.0,5.0,96.0,8.0,9.0
53.0,10.0,1.0,8.0,11.3,0.0,9.0,0.0,0.0,0.0,0.0,5.0,104.0,9.0,12.0
53.0,11.0,0.0,12.0,11.36,12.0,0.0,0.0,0.0,0.0,1.0,6.0,113.0,12.0,7.0
53.0,12.0,7.0,0.0,11.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,125.0,7.0,17.0
53.0,13.0,11.0,6.0,11.46,0.0,0.0,0.0,0.0,17.0,0.0,6.0,132.0,17.0,18.0
53.0,14.0,8.0,10.0,11.93,0.0,0.0,0.0,18.0,0.0,1.0,7.0,149.0,18.0,13.0
53.0,15.0,7.0,6.0,12.0,13.0,0.0,0.0,0.0,0.0,1.0,8.0,167.0,13.0,12.0
53.0,16.0,4.0,8.0,12.0,0.0,0.0,0.0,0.0,12.0,1.0,9.0,180.0,12.0,9.0
53.0,17.0,6.0,3.0,11.82,0.0,0.0,9.0,0.0,0.0,0.0,9.0,192.0,9.0,6.0
53.0,18.0,0.0,6.0,11.5,6.0,0.0,0.0,0.0,0.0,0.0,9.0,201.0,6.0,19.0
53.0,19.0,11.0,8.0,11.89,0.0,0.0,0.0,0.0,19.0,1.0,10.0,207.0,19.0,11.766766766766766
54.0,1.0,9.0,9.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,15.0
54.0,2.0,9.0,6.0,16.5,0.0,0.0,0.0,15.0,0.0,0.0,0.0,18.0,15.0,20.0
54.0,3.0,8.0,12.0,17.67,20.0,0.0,0.0,0.0,0.0,1.0,1.0,33.0,20.0,15.0
54.0,4.0,4.0,11.0,17.0,0.0,0.0,0.0,0.0,15.0,1.0,2.0,53.0,15.0,14.0
54.0,5.0,3.0,11.0,16.4,0.0,14.0,0.0,0.0,0.0,0.0,2.0,68.0,14.0,3.0
54.0,6.0,3.0,0.0,14.17,0.0,0.0,0.0,0.0,3.0,1.0,3.0,82.0,3.0,16.0
54.0,7.0,12.0,4.0,14.43,16.0,0.0,0.0,0.0,0.0,0.0,3.0,85.0,16.0,6.0
54.0,8.0,1.0,5.0,13.38,0.0,0.0,0.0,6.0,0.0,0.0,3.0,101.0,6.0,15.0
54.0,9.0,9.0,6.0,13.56,0.0,0.0,15.0,0.0,0.0,0.0,3.0,107.0,15.0,9.0
54.0,10.0,6.0,3.0,13.1,0.0,0.0,0.0,0.0,9.0,1.0,4.0,122.0,9.0,11.0
54.0,11.0,10.0,1.0,12.91,0.0,0.0,11.0,0.0,0.0,0.0,4.0,131.0,11.0,2.0
54.0,12.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,142.0,2.0,14.0
54.0,13.0,9.0,5.0,12.15,0.0,0.0,0.0,14.0,0.0,0.0,4.0,144.0,14.0,2.0
54.0,14.0,2.0,0.0,11.43,0.0,0.0,2.0,0.0,0.0,1.0,5.0,158.0,2.0,7.0
54.0,15.0,5.0,2.0,11.13,0.0,0.0,0.0,7.0,0.0,0.0,5.0,160.0,7.0,14.0
54.0,16.0,7.0,7.0,11.31,0.0,14.0,0.0,0.0,0.0,0.0,5.0,167.0,14.0,13.0
54.0,17.0,10.0,3.0,11.41,13.0,0.0,0.0,0.0,0.0,0.0,5.0,181.0,13.0,5.0
54.0,18.0,3.0,2.0,11.06,0.0,5.0,0.0,0.0,0.0,1.0,6.0,194.0,5.0,18.0
54.0,19.0,7.0,11.0,11.42,0.0,0.0,18.0,0.0,0.0,1.0,7.0,199.0,18.0,9.0
54.0,20.0,2.0,7.0,11.3,0.0,9.0,0.0,0.0,0.0,0.0,7.0,217.0,9.0,11.766766766766766
55.0,1.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,7.0
55.0,2.0,3.0,4.0,5.5,0.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,7.0,10.0
55.0,3.0,2.0,8.0,7.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,11.0,10.0,13.0
55.0,4.0,1.0,12.0,8.5,0.0,0.0,13.0,0.0,0.0,1.0,1.0,21.0,13.0,13.0
55.0,5.0,12.0,1.0,9.4,0.0,13.0,0.0,0.0,0.0,1.0,2.0,34.0,13.0,17.0
55.0,6.0,8.0,9.0,10.67,0.0,0.0,17.0,0.0,0.0,0.0,2.0,47.0,17.0,18.0
55.0,7.0,10.0,8.0,11.71,0.0,18.0,0.0,0.0,0.0,0.0,2.0,64.0,18.0,7.0
55.0,8.0,5.0,2.0,11.12,0.0,0.0,0.0,7.0,0.0,1.0,3.0,82.0,7.0,1.0
55.0,9.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,89.0,1.0,13.0
55.0,10.0,8.0,5.0,10.3,0.0,13.0,0.0,0.0,0.0,0.0,3.0,90.0,13.0,10.0
55.0,11.0,7.0,3.0,10.27,0.0,0.0,0.0,0.0,10.0,0.0,3.0,103.0,10.0,7.0
55.0,12.0,6.0,1.0,10.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,113.0,7.0,17.0
55.0,13.0,5.0,12.0,10.54,17.0,0.0,0.0,0.0,0.0,1.0,4.0,120.0,17.0,13.0
55.0,14.0,6.0,7.0,10.71,0.0,0.0,0.0,0.0,13.0,0.0,4.0,137.0,13.0,3.0
55.0,15.0,0.0,3.0,10.2,3.0,0.0,0.0,0.0,0.0,1.0,5.0,150.0,3.0,18.0
55.0,16.0,6.0,12.0,10.69,0.0,0.0,0.0,18.0,0.0,0.0,5.0,153.0,18.0,13.0
55.0,17.0,7.0,6.0,10.82,0.0,13.0,0.0,0.0,0.0,0.0,5.0,171.0,13.0,3.0
55.0,18.0,3.0,0.0,10.39,0.0,0.0,0.0,3.0,0.0,0.0,5.0,184.0,3.0,9.0
55.0,19.0,6.0,3.0,10.32,9.0,0.0,0.0,0.0,0.0,0.0,5.0,187.0,9.0,0.0
55.0,20.0,0.0,0.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,196.0,0.0,11.766766766766766
56.0,1.0,4.0,5.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0
56.0,2.0,6.0,5.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,13.0
56.0,3.0,3.0,10.0,11.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,20.0,13.0,21.0
56.0,4.0,10.0,11.0,13.5,0.0,0.0,0.0,0.0,21.0,0.0,0.0,33.0,21.0,8.0
56.0,5.0,4.0,4.0,12.4,0.0,8.0,0.0,0.0,0.0,0.0,0.0,54.0,8.0,9.0
56.0,6.0,0.0,9.0,11.83,9.0,0.0,0.0,0.0,0.0,1.0,1.0,62.0,9.0,3.0
56.0,7.0,3.0,0.0,10.57,0.0,0.0,0.0,3.0,0.0,0.0,1.0,71.0,3.0,15.0
56.0,8.0,7.0,8.0,11.12,15.0,0.0,0.0,0.0,0.0,0.0,1.0,74.0,15.0,11.0
56.0,9.0,6.0,5.0,11.11,0.0,0.0,0.0,11.0,0.0,0.0,1.0,89.0,11.0,21.0
56.0,10.0,12.0,9.0,12.1,0.0,21.0,0.0,0.0,0.0,0.0,1.0,100.0,21.0,9.0
56.0,11.0,0.0,9.0,11.82,0.0,0.0,0.0,0.0,9.0,0.0,1.0,121.0,9.0,11.0
56.0,12.0,4.0,7.0,11.75,0.0,0.0,11.0,0.0,0.0,0.0,1.0,130.0,11.0,14.0
56.0,13.0,3.0,11.0,11.92,14.0,0.0,0.0,0.0,0.0,0.0,1.0,141.0,14.0,10.0
56.0,14.0,3.0,7.0,11.79,0.0,0.0,10.0,0.0,0.0,1.0,2.0,155.0,10.0,11.0
56.0,15.0,11.0,0.0,11.73,0.0,11.0,0.0,0.0,0.0,0.0,2.0,165.0,11.0,7.0
56.0,16.0,3.0,4.0,11.44,0.0,0.0,0.0,0.0,7.0,1.0,3.0,176.0,7.0,14.0
56.0,17.0,5.0,9.0,11.59,0.0,14.0,0.0,0.0,0.0,1.0,4.0,183.0,14.0,10.0
56.0,18.0,1.0,9.0,11.5,0.0,0.0,0.0,10.0,0.0,0.0,4.0,197.0,10.0,10.0
56.0,19.0,0.0,10.0,11.42,0.0,0.0,0.0,0.0,10.0,0.0,4.0,207.0,10.0,10.0
56.0,20.0,1.0,9.0,11.35,0.0,0.0,0.0,10.0,0.0,0.0,4.0,217.0,10.0,11.766766766766766
57.0,1.0,12.0,7.0,19.0,0.0,19.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0,12.0
57.0,2.0,8.0,4.0,15.5,0.0,0.0,0.0,12.0,0.0,1.0,2.0,19.0,12.0,10.0
57.0,3.0,1.0,9.0,13.67,0.0,0.0,0.0,0.0,10.0,0.0,2.0,31.0,10.0,21.0
57.0,4.0,9.0,12.0,15.5,0.0,0.0,21.0,0.0,0.0,1.0,3.0,41.0,21.0,10.0
57.0,5.0,9.0,1.0,14.4,0.0,10.0,0.0,0.0,0.0,0.0,3.0,62.0,10.0,3.0
57.0,6.0,1.0,2.0,12.5,0.0,0.0,3.0,0.0,0.0,0.0,3.0,72.0,3.0,3.0
57.0,7.0,3.0,0.0,11.14,3.0,0.0,0.0,0.0,0.0,0.0,3.0,75.0,3.0,13.0
57.0,8.0,1.0,12.0,11.38,0.0,0.0,13.0,0.0,0.0,0.0,3.0,78.0,13.0,13.0
57.0,9.0,10.0,3.0,11.56,0.0,0.0,0.0,0.0,13.0,0.0,3.0,91.0,13.0,7.0
57.0,10.0,1.0,6.0,11.1,0.0,0.0,0.0,7.0,0.0,0.0,3.0,104.0,7.0,10.0
57.0,11.0,1.0,9.0,11.0,0.0,0.0,10.0,0.0,0.0,1.0,4.0,111.0,10.0,8.0
57.0,12.0,4.0,4.0,10.75,0.0,8.0,0.0,0.0,0.0,0.0,4.0,121.0,8.0,10.0
57.0,13.0,3.0,7.0,10.69,10.0,0.0,0.0,0.0,0.0,0.0,4.0,129.0,10.0,7.0
57.0,14.0,3.0,4.0,10.43,0.0,7.0,0.0,0.0,0.0,0.0,4.0,139.0,7.0,9.0
57.0,15.0,0.0,9.0,10.33,0.0,0.0,0.0,0.0,9.0,0.0,4.0,146.0,9.0,2.0
57.0,16.0,0.0,2.0,9.81,0.0,0.0,0.0,2.0,0.0,1.0,5.0,155.0,2.0,2.0
57.0,17.0,2.0,0.0,9.35,0.0,0.0,0.0,0.0,2.0,1.0,6.0,157.0,2.0,18.0
57.0,18.0,7.0,11.0,9.83,0.0,0.0,0.0,18.0,0.0,0.0,6.0,159.0,18.0,20.0
57.0,19.0,10.0,10.0,10.37,20.0,0.0,0.0,0.0,0.0,1.0,7.0,177.0,20.0,13.0
57.0,20.0,5.0,8.0,10.5,13.0,0.0,0.0,0.0,0.0,0.0,7.0,197.0,13.0,11.766766766766766
58.0,1.0,4.0,6.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0
58.0,2.0,1.0,11.0,11.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,10.0,12.0,13.0
58.0,3.0,10.0,3.0,11.67,0.0,13.0,0.0,0.0,0.0,0.0,0.0,22.0,13.0,11.0
58.0,4.0,2.0,9.0,11.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,11.0,6.0
58.0,5.0,3.0,3.0,10.4,0.0,6.0,0.0,0.0,0.0,0.0,0.0,46.0,6.0,10.0
58.0,6.0,4.0,6.0,10.33,10.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,10.0,9.0
58.0,7.0,1.0,8.0,10.14,0.0,0.0,0.0,9.0,0.0,1.0,1.0,62.0,9.0,6.0
58.0,8.0,0.0,6.0,9.62,0.0,6.0,0.0,0.0,0.0,0.0,1.0,71.0,6.0,9.0
58.0,9.0,3.0,6.0,9.56,0.0,0.0,9.0,0.0,0.0,0.0,1.0,77.0,9.0,3.0
58.0,10.0,3.0,0.0,8.9,0.0,0.0,0.0,3.0,0.0,0.0,1.0,86.0,3.0,11.0
58.0,11.0,4.0,7.0,9.09,0.0,0.0,0.0,0.0,11.0,0.0,1.0,89.0,11.0,6.0
58.0,12.0,0.0,6.0,8.83,0.0,0.0,6.0,0.0,0.0,0.0,1.0,100.0,6.0,16.0
58.0,13.0,9.0,7.0,9.38,0.0,0.0,0.0,16.0,0.0,0.0,1.0,106.0,16.0,21.0
58.0,14.0,12.0,9.0,10.21,0.0,0.0,0.0,0.0,21.0,1.0,2.0,122.0,21.0,14.0
58.0,15.0,9.0,5.0,10.47,0.0,0.0,14.0,0.0,0.0,0.0,2.0,143.0,14.0,2.0
58.0,16.0,0.0,2.0,9.94,0.0,0.0,0.0,0.0,2.0,0.0,2.0,157.0,2.0,20.0
58.0,17.0,8.0,12.0,10.53,0.0,0.0,20.0,0.0,0.0,0.0,2.0,159.0,20.0,5.0
58.0,18.0,4.0,1.0,10.22,0.0,0.0,0.0,0.0,5.0,1.0,3.0,179.0,5.0,9.0
